"plot_id","subplot","hegyi","rich","ba_sum","ba_sd","ba_mean","cum_height","crown_area_sum","crown_area_mean","crown_area_sd","ba_cov","crown_area_cov"
"ABG_15","S1",2.58948561011101,1,5265.51349093898,1955.00177927783,2632.75674546949,21.6,778.235332147264,389.117666073632,251.556031958527,74.2568329809444,64.6478055074799
"ABG_15","S2",3.15043225303802,1,2893.79167905626,NA,2893.79167905626,10.2,187.364585860095,187.364585860095,NA,NA,NA
"ABG_15","S3",2.30790425447165,1,1788.67363130298,330.667116276109,894.336815651491,19.2,276.208826103615,138.104413051807,62.1559323048355,36.9734433928262,45.0064780200173
"ABG_15","S4",3.7187353379907,2,2850.21778895097,858.197637109712,950.072596316991,24.4,172.881843727046,86.4409218635231,15.9721641626793,90.3296906401219,18.4775495429085
"ABG_15","S5",1.40474020691064,1,1152.09271190608,NA,1152.09271190608,11.8,134.774324839002,134.774324839002,NA,NA,NA
"ABG_15","S6",3.62562827331205,1,2466.7314277089,287.566023218942,616.682856927225,38.6,317.395105792177,79.3487764480442,64.8402925745013,46.631103814335,81.7155543878579
"ABG_15","S7",3.23289300764521,2,4273.31213713735,494.990152852303,854.662427427469,54,626.810566244236,125.362113248847,81.0113580291874,57.9164518021719,64.6218829036311
"ABG_15","S8",1.43616619116006,1,268.802521422777,NA,268.802521422777,1.8,0,NA,NA,NA,NA
"ABG_15","S9",1.51412773262978,1,314.159265358979,NA,314.159265358979,1.6,0,NA,NA,NA,NA
"ABG_2","S1",3.51320702656056,3,2473.40731209778,325.00857868491,353.343901728254,64.2,641.073396891533,91.5819138416476,66.7451141570465,91.9808088084294,72.880235143867
"ABG_2","S2",3.47652726155883,4,3020.42142494083,374.316381089982,302.042142494083,75,1483.805626217,148.3805626217,230.089958293502,123.928527985897,155.067452386013
"ABG_2","S3",2.47117091167566,3,366.411805169812,45.3730368803105,52.3445435956874,32.9,164.525207268497,23.5036010383568,21.9241037369391,86.6815025282764,93.2797646673802
"ABG_2","S4",3.2507006787391,4,1649.34399711628,465.945366454651,235.620571016611,47.9,393.295984302906,56.1851406147009,90.1046177401862,197.752413740566,160.37090368447
"ABG_2","S5",2.76604937405296,3,4105.45684165604,717.724552387127,1026.36421041401,44.5,1073.70212121738,268.425530304346,214.416854561513,69.9288366746162,79.8794564430599
"ABG_2","S6",0.209720530982069,1,43.0084034276443,NA,43.0084034276443,4,12.8176980266464,12.8176980266464,NA,NA,NA
"ABG_2","S7",1.93739266343915,2,181.733281028536,54.1216455413006,60.5777603428452,12.6,85.0114972061398,28.3371657353799,15.5623985451296,89.3424339807124,54.9186841424278
"ABG_2","S8",1.96748459382805,3,277.064910101718,31.4821990208869,55.4129820203436,27.5,127.705741368425,25.541148273685,12.3042592914206,56.8137607344953,48.1742604505282
"ABG_2","S9",1.6867729950932,2,237.661484244068,130.687401625928,118.830742122034,10,110.20707028793,55.103535143965,58.3794818074009,109.977771149252,105.945075311189
"ABG_3","S1",2.35682773747326,2,716.448058632786,181.645297783923,238.816019544262,24.4,111.306627716686,37.1022092388955,39.0073609774594,76.0607676698408,105.134874115708
"ABG_3","S2",3.20897245058451,1,944.881114456934,115.595948027842,157.480185742822,50.4,202.004407625824,33.6674012709706,26.4266745540296,73.4034872276692,78.4933602131501
"ABG_3","S3",2.96020124373911,1,1119.38087840058,90.2304578572073,139.922609800072,82.6,298.45130209103,37.3064127613788,25.813958250807,64.485974058183,69.194426212779
"ABG_3","S4",3.45853071954418,2,1300.84712405356,53.4255635707427,108.403927004463,103.2,250.039359299212,20.8366132749343,13.1432157144335,49.2837898469702,63.0775046837592
"ABG_3","S5",2.33686068369121,1,283.128183923146,31.2757582362392,70.7820459807865,24.6,31.8243335808646,10.6081111936215,3.09671384259376,44.1860048023037,29.1919436558674
"ABG_3","S6",1.90895016444887,1,328.799087124708,60.9955916061849,82.1997717811769,28.8,42.5999963826776,10.6499990956694,7.50912936792966,74.2040887516824,70.5082629629808
"ABG_3","S7",3.38948119458928,1,567.646522595506,50.2578033936833,63.0718358439451,47,155.665915985374,17.2962128872638,10.3888568246632,79.6834319489816,60.0643440987771
"ABG_3","S8",3.78267613580369,3,1841.05968880159,56.5325649458983,204.562187644621,88,534.761901494055,59.417989054895,31.0486202189056,27.6358820742132,52.2545793164095
"ABG_3","S9",1.49555093177436,2,191.330846585252,82.409924899165,95.6654232926262,12.6,25.1641571552542,12.5820785776271,14.5948704518502,86.1438982474215,115.997292194647
"ABG_4","S1",3.33420333163822,3,346.360590058275,11.417713475778,38.484510006475,39,75.5553033188345,8.39503370209273,4.76650057799872,29.6683353220737,56.7776229035331
"ABG_4","S2",2.89224535321001,4,474.278388930817,27.6099773209046,59.2847986163521,49.4,102.510168286635,12.8137710358294,7.66906160750012,46.5717653855522,59.850153292549
"ABG_4","S5",2.72330213524861,3,936.877907171914,248.346963502921,156.146317861986,29.4,117.841140436153,19.6401900726922,23.8599229266947,159.047595168033,121.485193566785
"ABG_4","S6",3.45895244231751,5,1024.65400591321,73.0864174808216,73.1895718509438,80.8,350.193333095654,25.0138095068324,53.1423477920495,99.8590586506883,212.452036854018
"ABG_4","S7",2.30479678261858,2,205.71148695706,18.399875641505,41.1422973914119,21.6,32.0442450666159,6.40884901332318,2.76852574087473,44.7225284151141,43.1984859546437
"ABG_4","S8",2.34250442459759,3,1180.14713430264,527.953221783772,295.03678357566,23.8,146.869456555323,36.7173641388307,61.3222972609622,178.944881172209,167.011708762913
"ABG_5","S1",1.15088618957434,2,51.2865000698534,5.06488654950053,25.6432500349267,3.2,25.0699093756465,25.0699093756465,NA,19.7513440870484,NA
"ABG_5","S2",3.27712945520379,2,4795.61762375992,2690.44170222974,1598.53920791997,28.6,1009.33088774533,336.443629248443,575.338973275227,168.306269180007,171.006053691798
"ABG_5","S3",2.47609602010585,1,1604.59986374752,NA,1604.59986374752,10.8,199.42830164988,199.42830164988,NA,NA,NA
"ABG_5","S4",4.02838280654434,1,6051.91696398557,632.533243905607,3025.95848199279,34,1254.62644213762,1254.62644213762,NA,20.9035665118922,NA
"ABG_5","S5",3.66892703281997,3,399.382820069236,12.5059044137968,49.9228525086546,38.4,157.173880459097,19.6467350573872,7.12287784334739,25.05046043118,36.2547661102051
"ABG_5","S6",3.20842457492522,3,457.777173517837,23.4483270697325,57.2221466897296,54,202.130071331967,25.2662589164959,12.7694355278608,40.9777130467933,50.5394786385407
"ABG_5","S7",2.84944740238008,3,328.767671198172,44.3658870877949,54.794611866362,30.4,230.969891891922,38.4949819819869,6.79527773944607,80.9676089977576,17.6523728277774
"ABG_5","S8",1.69459572077441,1,471.435247579318,NA,471.435247579318,7.8,99.9026463841554,99.9026463841554,NA,NA,NA
"ABG_5","S9",3.96244711611181,1,386.965675105923,18.3591260030098,48.3707093882403,40.7,229.933166316237,28.7416457895296,11.3895926070078,37.955048076002,39.627489289973
"ABG_6","S1",2.57783668543188,1,682.338216396435,51.6674852854219,113.723036066073,44.7,200.590690931708,40.1181381863417,47.8430833728505,45.4327347147181,119.255492741532
"ABG_6","S2",2.92031695975063,1,2156.49915316691,386.403491755084,308.071307595273,56.5,775.847721730535,110.835388818648,87.5598544367691,125.426640595404,78.9999073130308
"ABG_6","S3",2.19799617082946,3,224.66314463984,10.3431132450728,37.4438574399733,25.4,56.7999951769035,9.46666586281724,5.16314484367745,27.6229906645008,54.5402670644268
"ABG_6","S4",2.71496770648965,2,415.114345282087,59.4987597746764,83.0228690564175,31.6,168.766357350844,33.7532714701687,32.6851320816687,71.6655066861693,96.8354493002432
"ABG_6","S5",2.5642623083105,1,69.1935781953152,10.2630595871458,34.5967890976576,10.4,28.7769887068825,14.3884943534413,7.01975504229022,29.6647748384277,48.7872800993338
"ABG_6","S6",1.10352772432773,1,85.1135989673815,27.7957863818533,42.5567994836907,11.4,39.8353948475186,19.9176974237593,2.75458742165819,65.3145601151365,13.8298487172132
"ABG_6","S7",2.64657865140099,1,2280.1286780673,449.431604125902,760.042892689101,36,786.874711944635,262.291570648212,152.612572996024,59.1324000854441,58.1843223626539
"ABG_6","S8",3.54050698247796,2,2094.50767612995,260.103603503401,149.607691152139,96.1,705.036223318621,50.3597302370444,74.6391273373422,173.857106877544,148.211928431733
"ABG_6","S9",2.60116906169576,2,2255.82060491015,503.471241701388,751.940201636717,47.6,1735.66710925529,578.555703085096,618.560694983647,66.9562872959184,106.914630982847
