"plot_name","subplot","direction","vol","plot_id"
"P1","S2","S",0.121475704561774,"ABG_1"
"P1","S2","W",0.0404761725664489,"ABG_1"
"P1","S3","E",0.0871232057411075,"ABG_1"
"P1","S3","N",0.0641973521761902,"ABG_1"
"P1","S3","S",0.351056308667024,"ABG_1"
"P1","S3","W",0.155554499828498,"ABG_1"
"P1","S4","E",0.206129342563951,"ABG_1"
"P1","S4","N",0.057908306518298,"ABG_1"
"P1","S4","S",0.138070552501569,"ABG_1"
"P1","S4","W",0.0723824794712983,"ABG_1"
"P1","S5","E",0.265442434681203,"ABG_1"
"P1","S5","N",0.0814911514612214,"ABG_1"
"P1","S5","S",0.00333094119214119,"ABG_1"
"P1","S5","W",0.0316673418414918,"ABG_1"
"P1","S6","E",0.211697837933634,"ABG_1"
"P1","S6","N",0.0167617543113183,"ABG_1"
"P1","S6","S",0.111145221414604,"ABG_1"
"P1","S6","W",0.21067124907547,"ABG_1"
"P1","S7","E",0.17958870725977,"ABG_1"
"P1","S7","N",0.341025903316743,"ABG_1"
"P1","S7","S",0.234352411864334,"ABG_1"
"P1","S7","W",0.40518559415857,"ABG_1"
"P1","S8","E",0.0651569894529725,"ABG_1"
"P1","S8","N",0.0541586990467728,"ABG_1"
"P1","S8","S",0.0643170756570322,"ABG_1"
"P1","S8","W",0.0745290894480325,"ABG_1"
"P1","S9","E",0.711823368140884,"ABG_1"
"P1","S9","N",0.225382693349597,"ABG_1"
"P1","S9","S",0.094557065153157,"ABG_1"
"P1","S9","W",0.122710282560146,"ABG_1"
"P2","S1","E",0.0758070657370575,"ABG_2"
"P2","S1","N",0.162763916717939,"ABG_2"
"P2","S1","S",0.110085715829656,"ABG_2"
"P2","S1","W",0.0461567182511625,"ABG_2"
"P2","S2","E",0.234847922703344,"ABG_2"
"P2","S2","N",0.335652346052447,"ABG_2"
"P2","S2","S",0.142122538771406,"ABG_2"
"P2","S2","W",0.190128679931857,"ABG_2"
"P2","S3","E",0.428355140820971,"ABG_2"
"P2","S3","N",0.229034291634877,"ABG_2"
"P2","S3","S",0.350517137977058,"ABG_2"
"P2","S3","W",0.153071779656895,"ABG_2"
"P2","S4","E",0.453801349396566,"ABG_2"
"P2","S4","N",0.169310393762569,"ABG_2"
"P2","S4","S",0.675350541390012,"ABG_2"
"P2","S4","W",0.196988202478794,"ABG_2"
"P2","S5","E",0.490019729475353,"ABG_2"
"P2","S5","N",0.332224805528867,"ABG_2"
"P2","S5","S",2.2e-05,"ABG_2"
"P2","S5","W",0.194480807923249,"ABG_2"
